Source Name	Characteristics[Organism]	Characteristics[Genus]	Characteristics[Species]	Characteristics[Infraspecific Name]	Characteristics[Material Source ID]	Characteristics[Material Source DOI]	Protocol REF	Sample Name	Characteristics[Observation Unit Type]	Characteristics[Spatial Distribution]	Factor Value[water_regime]
B113_H	NCBITAXON:4577	Zea	mays	var. B113	B113_H	https://doi.org/10.15454/HZM5Q3	Growth	FRI00407018	replicate>block>plot	X:4;Y:11;plot:FRI00407018	watered
B113_H	NCBITAXON:4577	Zea	mays	var. B113	B113_H	https://doi.org/10.15454/HZM5Q3	Growth	FRI00408047	replicate>block>plot	X:2;Y:50;plot:FRI00408047	rainfed
B113_H	NCBITAXON:4577	Zea	mays	var. B113	B113_H	https://doi.org/10.15454/HZM5Q3	Growth	FRI00408315	replicate>block>plot	X:2;Y:6;plot:FRI00408315	rainfed
B113_H	NCBITAXON:4577	Zea	mays	var. B113	B113_H	https://doi.org/10.15454/HZM5Q3	Growth	FRI00407681	replicate>block>plot	X:15;Y:52;plot:FRI00407681	rainfed
B113_H	NCBITAXON:4577	Zea	mays	var. B113	B113_H	https://doi.org/10.15454/HZM5Q3	Growth	3059water_regimewatered	virtual_trial		watered
B113_H	NCBITAXON:4577	Zea	mays	var. B113	B113_H	https://doi.org/10.15454/HZM5Q3	Growth	FRI00406783	replicate>block>plot	X:12;Y:7;plot:FRI00406783	watered
B14a_H	NCBITAXON:4577	Zea	mays	var. B14a	B14a_H	https://doi.org/10.15454/ZSEK9Q	Growth	FRI00406892	replicate>block>plot	X:8;Y:25;plot:FRI00406892	watered
B14a_H	NCBITAXON:4577	Zea	mays	var. B14a	B14a_H	https://doi.org/10.15454/ZSEK9Q	Growth	FRI00408097	replicate>block>plot	X:9;Y:1;plot:FRI00408097	rainfed
B14a_H	NCBITAXON:4577	Zea	mays	var. B14a	B14a_H	https://doi.org/10.15454/ZSEK9Q	Growth	FRI00406769	replicate>block>plot	X:13;Y:8;plot:FRI00406769	watered
B14a_H	NCBITAXON:4577	Zea	mays	var. B14a	B14a_H	https://doi.org/10.15454/ZSEK9Q	Growth	FRI00408053	replicate>block>plot	X:2;Y:44;plot:FRI00408053	rainfed
B14a_H	NCBITAXON:4577	Zea	mays	var. B14a	B14a_H	https://doi.org/10.15454/ZSEK9Q	Growth	FRI00407797	replicate>block>plot	X:11;Y:48;plot:FRI00407797	rainfed
B37_H	NCBITAXON:4577	Zea	mays	var. B37	B37_H	https://doi.org/10.15454/QKMCCR	Growth	3085water_regimewatered	virtual_trial		watered
B37_H	NCBITAXON:4577	Zea	mays	var. B37	B37_H	https://doi.org/10.15454/QKMCCR	Growth	FRI00406690	replicate>block>plot	X:16;Y:26;plot:FRI00406690	watered
B37_H	NCBITAXON:4577	Zea	mays	var. B37	B37_H	https://doi.org/10.15454/QKMCCR	Growth	FRI00406955	replicate>block>plot	X:6;Y:18;plot:FRI00406955	watered
B37_H	NCBITAXON:4577	Zea	mays	var. B37	B37_H	https://doi.org/10.15454/QKMCCR	Growth	FRI00407841	replicate>block>plot	X:10;Y:32;plot:FRI00407841	rainfed
B37_H	NCBITAXON:4577	Zea	mays	var. B37	B37_H	https://doi.org/10.15454/QKMCCR	Growth	FRI00408095	replicate>block>plot	X:10;Y:2;plot:FRI00408095	rainfed
B37_H	NCBITAXON:4577	Zea	mays	var. B37	B37_H	https://doi.org/10.15454/QKMCCR	Growth	FRI00407641	replicate>block>plot	X:17;Y:36;plot:FRI00407641	rainfed
B37_H	NCBITAXON:4577	Zea	mays	var. B37	B37_H	https://doi.org/10.15454/QKMCCR	Growth	3085water_regimerainfed	virtual_trial		rainfed
B73_H	NCBITAXON:4577	Zea	mays	var. B73	B73_H	https://doi.org/10.15454/P5UIAJ	Growth	7	replicate>block>plot>plant	plant:7	watered
B73_H	NCBITAXON:4577	Zea	mays	var. B73	B73_H	https://doi.org/10.15454/P5UIAJ	Growth	4	replicate>block>plot>plant	plant:4	watered
B73_H	NCBITAXON:4577	Zea	mays	var. B73	B73_H	https://doi.org/10.15454/P5UIAJ	Growth	11	replicate>block>plot>plant	plant:11	rainfed
B73_H	NCBITAXON:4577	Zea	mays	var. B73	B73_H	https://doi.org/10.15454/P5UIAJ	Growth	6	replicate>block>plot>plant	plant:6	watered
B73_H	NCBITAXON:4577	Zea	mays	var. B73	B73_H	https://doi.org/10.15454/P5UIAJ	Growth	FRI00407668	replicate>block>plot	X:16;Y:48;plot:FRI00407668	rainfed
B73_H	NCBITAXON:4577	Zea	mays	var. B73	B73_H	https://doi.org/10.15454/P5UIAJ	Growth	FRI00408098	replicate>block>plot	X:9;Y:2;plot:FRI00408098	rainfed
B73_H	NCBITAXON:4577	Zea	mays	var. B73	B73_H	https://doi.org/10.15454/P5UIAJ	Growth	9	replicate>block>plot>plant	plant:9	watered
B73_H	NCBITAXON:4577	Zea	mays	var. B73	B73_H	https://doi.org/10.15454/P5UIAJ	Growth	10	replicate>block>plot>plant	plant:10	rainfed
B73_H	NCBITAXON:4577	Zea	mays	var. B73	B73_H	https://doi.org/10.15454/P5UIAJ	Growth	FRI00406604	replicate>block>plot	X:19;Y:5;plot:FRI00406604	watered
B73_H	NCBITAXON:4577	Zea	mays	var. B73	B73_H	https://doi.org/10.15454/P5UIAJ	Growth	3	replicate>block>plot>plant	plant:3	watered
B73_H	NCBITAXON:4577	Zea	mays	var. B73	B73_H	https://doi.org/10.15454/P5UIAJ	Growth	3001water_regimewatered	virtual_trial		watered
B73_H	NCBITAXON:4577	Zea	mays	var. B73	B73_H	https://doi.org/10.15454/P5UIAJ	Growth	5	replicate>block>plot>plant	plant:5	rainfed
B73_H	NCBITAXON:4577	Zea	mays	var. B73	B73_H	https://doi.org/10.15454/P5UIAJ	Growth	2	replicate>block>plot>plant	plant:2	rainfed
B73_H	NCBITAXON:4577	Zea	mays	var. B73	B73_H	https://doi.org/10.15454/P5UIAJ	Growth	1	replicate>block>plot>plant	plant:1	rainfed
B73_H	NCBITAXON:4577	Zea	mays	var. B73	B73_H	https://doi.org/10.15454/P5UIAJ	Growth	FRI00406850	replicate>block>plot	X:10;Y:11;plot:FRI00406850	watered
B73_H	NCBITAXON:4577	Zea	mays	var. B73	B73_H	https://doi.org/10.15454/P5UIAJ	Growth	FRI00407891	replicate>block>plot	X:8;Y:38;plot:FRI00407891	rainfed
B73_H	NCBITAXON:4577	Zea	mays	var. B73	B73_H	https://doi.org/10.15454/P5UIAJ	Growth	3001water_regimerainfed	virtual_trial		rainfed
B73_H	NCBITAXON:4577	Zea	mays	var. B73	B73_H	https://doi.org/10.15454/P5UIAJ	Growth	8	replicate>block>plot>plant	plant:8	watered
