observationLevels[REPLICATE>BLOCK>PLOT]	observationLevels[REPLICATE>BLOCK]	observationLevels[REPLICATE]	observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	ASI_D20deg	MFLW_D20deg	ear_height	FFLW_D20deg	GN	GY_Adj_tha	KW	tassel_height	plant_height
G72-02-1-9	21	1	G72-02-1-9	gnpis.lot:'3009'	6	2	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OMU1EQQ==	B84_H	B84_H	2012	NA in endpoint					4067.8754067875				
G72-02-1-9	21	1	G72-02-1-9	gnpis.lot:'3009'	6	2	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OMU1EQQ==	B84_H	B84_H	2012	NA in endpoint							293.1264705882		
G72-02-1-9	21	1	G72-02-1-9	gnpis.lot:'3009'	6	2	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OMU1EQQ==	B84_H	B84_H	2012	NA in endpoint		65,9788172736							
G72-02-1-9	21	1	G72-02-1-9	gnpis.lot:'3009'	6	2	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OMU1EQQ==	B84_H	B84_H	2012	NA in endpoint				69,1907382303					
G72-02-1-9	21	1	G72-02-1-9	gnpis.lot:'3009'	6	2	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OMU1EQQ==	B84_H	B84_H	2012	NA in endpoint						11.9240196078			
G72-02-1-9	21	1	G72-02-1-9	gnpis.lot:'3009'	6	2	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OMU1EQQ==	B84_H	B84_H	2012	NA in endpoint									270
G72-02-1-9	21	1	G72-02-1-9	gnpis.lot:'3009'	6	2	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OMU1EQQ==	B84_H	B84_H	2012	NA in endpoint								330	
G72-02-1-9	21	1	G72-02-1-9	gnpis.lot:'3009'	6	2	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OMU1EQQ==	B84_H	B84_H	2012	NA in endpoint			150						
G72-02-1-9	21	1	G72-02-1-9	gnpis.lot:'3009'	6	2	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OMU1EQQ==	B84_H	B84_H	2012	NA in endpoint	-3,21192095670								
G72-01-1-229	31	1	G72-01-1-229	gnpis.lot:'3234'	8	17	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHUE5GTQ==	PHZ51_H	PHZ51_H	2012	NA in endpoint					1267.4559805707				
G72-01-1-229	31	1	G72-01-1-229	gnpis.lot:'3234'	8	17	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHUE5GTQ==	PHZ51_H	PHZ51_H	2012	NA in endpoint							221.2147058824		
G72-01-1-229	31	1	G72-01-1-229	gnpis.lot:'3234'	8	17	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHUE5GTQ==	PHZ51_H	PHZ51_H	2012	NA in endpoint		73,2949949091							
G72-01-1-229	31	1	G72-01-1-229	gnpis.lot:'3234'	8	17	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHUE5GTQ==	PHZ51_H	PHZ51_H	2012	NA in endpoint				84,6081786292					
G72-01-1-229	31	1	G72-01-1-229	gnpis.lot:'3234'	8	17	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHUE5GTQ==	PHZ51_H	PHZ51_H	2012	NA in endpoint						2.8037990196			
G72-01-1-229	31	1	G72-01-1-229	gnpis.lot:'3234'	8	17	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHUE5GTQ==	PHZ51_H	PHZ51_H	2012	NA in endpoint									160
G72-01-1-229	31	1	G72-01-1-229	gnpis.lot:'3234'	8	17	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHUE5GTQ==	PHZ51_H	PHZ51_H	2012	NA in endpoint								205	
G72-01-1-229	31	1	G72-01-1-229	gnpis.lot:'3234'	8	17	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHUE5GTQ==	PHZ51_H	PHZ51_H	2012	NA in endpoint			105						
G72-01-1-229	31	1	G72-01-1-229	gnpis.lot:'3234'	8	17	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHUE5GTQ==	PHZ51_H	PHZ51_H	2012	NA in endpoint	-11,31318372010								
