observationLevels[REPLICATE>BLOCK>PLOT]	observationLevels[REPLICATE>BLOCK]	observationLevels[REPLICATE]	observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	ASI_D20deg	MFLW_D20deg	ear_height	FFLW_D20deg	GN	GY_Adj_tha	KW	tassel_height	plant_height
FRI00408001	12	2	FRI00408001	gnpis.lot:'3052'	4	40	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L04wWFc2Wg==	N25_H	N25_H	2013	NA in endpoint								230	
FRI00408001	12	2	FRI00408001	gnpis.lot:'3052'	4	40	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L04wWFc2Wg==	N25_H	N25_H	2013	NA in endpoint			95						
FRI00408001	12	2	FRI00408001	gnpis.lot:'3052'	4	40	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L04wWFc2Wg==	N25_H	N25_H	2013	NA in endpoint	-5,00509504250								
FRI00408250	21	1	FRI00408250	gnpis.lot:'3034'	4	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NBUEVHNA==	LAN496_H	LAN496_H	2013	NA in endpoint					1164.0211640212				
FRI00408250	21	1	FRI00408250	gnpis.lot:'3034'	4	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NBUEVHNA==	LAN496_H	LAN496_H	2013	NA in endpoint							264.2823529412		
FRI00408250	21	1	FRI00408250	gnpis.lot:'3034'	4	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NBUEVHNA==	LAN496_H	LAN496_H	2013	NA in endpoint		72,6945131971							
FRI00408250	21	1	FRI00408250	gnpis.lot:'3034'	4	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NBUEVHNA==	LAN496_H	LAN496_H	2013	NA in endpoint				79,5387303272					
FRI00408250	21	1	FRI00408250	gnpis.lot:'3034'	4	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NBUEVHNA==	LAN496_H	LAN496_H	2013	NA in endpoint						3.076302521			
FRI00408250	21	1	FRI00408250	gnpis.lot:'3034'	4	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NBUEVHNA==	LAN496_H	LAN496_H	2013	NA in endpoint									200
FRI00408250	21	1	FRI00408250	gnpis.lot:'3034'	4	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NBUEVHNA==	LAN496_H	LAN496_H	2013	NA in endpoint								240	
