observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	MFLW_D20deg	FFLW_D20deg	GN	GY_Adj_tha	KW	tassel_height	plant_height
3028water_regimerainfed	gnpis.lot:'3028'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tTWkxLOQ==	F838_H	F838_H	2012	NA in endpoint				1462.2107918871			
3028water_regimerainfed	gnpis.lot:'3028'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tTWkxLOQ==	F838_H	F838_H	2012	NA in endpoint							234.1614573693
3028water_regimerainfed	gnpis.lot:'3028'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tTWkxLOQ==	F838_H	F838_H	2012	NA in endpoint						97.5917803424	
3078water_regimerainfed	gnpis.lot:'3078'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dGNFJRRQ==	EP55_H	EP55_H	2012	NA in endpoint			191.5990603538				
3078water_regimerainfed	gnpis.lot:'3078'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dGNFJRRQ==	EP55_H	EP55_H	2012	NA in endpoint					68.4015840867		
3078water_regimerainfed	gnpis.lot:'3078'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dGNFJRRQ==	EP55_H	EP55_H	2012	NA in endpoint	75.0174790325						
3078water_regimerainfed	gnpis.lot:'3078'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dGNFJRRQ==	EP55_H	EP55_H	2012	NA in endpoint		211.3053373378					
3078water_regimerainfed	gnpis.lot:'3078'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dGNFJRRQ==	EP55_H	EP55_H	2012	NA in endpoint				1483.7463471747			
3078water_regimerainfed	gnpis.lot:'3078'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dGNFJRRQ==	EP55_H	EP55_H	2012	NA in endpoint							259.4133068885
3078water_regimerainfed	gnpis.lot:'3078'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dGNFJRRQ==	EP55_H	EP55_H	2012	NA in endpoint						121.0790126893	
3083water_regimewatered	gnpis.lot:'3083'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pVUVBHMw==	PHB09_H	PHB09_H	2012	NA in endpoint			278.2672364012				
3083water_regimewatered	gnpis.lot:'3083'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pVUVBHMw==	PHB09_H	PHB09_H	2012	NA in endpoint					67.0627939318		
3083water_regimewatered	gnpis.lot:'3083'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pVUVBHMw==	PHB09_H	PHB09_H	2012	NA in endpoint	74.0754637617						
3083water_regimewatered	gnpis.lot:'3083'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pVUVBHMw==	PHB09_H	PHB09_H	2012	NA in endpoint		179.3737855777					
3083water_regimewatered	gnpis.lot:'3083'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pVUVBHMw==	PHB09_H	PHB09_H	2012	NA in endpoint				840.044407529			
3083water_regimewatered	gnpis.lot:'3083'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pVUVBHMw==	PHB09_H	PHB09_H	2012	NA in endpoint							228.9108364467
3083water_regimewatered	gnpis.lot:'3083'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pVUVBHMw==	PHB09_H	PHB09_H	2012	NA in endpoint						101.3428046566	
3036water_regimerainfed	gnpis.lot:'3036'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint			207.4159905757				
3036water_regimerainfed	gnpis.lot:'3036'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint					66.6077561036		
3036water_regimerainfed	gnpis.lot:'3036'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint	73.6088219132						
3036water_regimerainfed	gnpis.lot:'3036'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint		194.7724170022					
3036water_regimerainfed	gnpis.lot:'3036'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint				1615.728513386			
3036water_regimerainfed	gnpis.lot:'3036'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint							250.4521906405
3036water_regimerainfed	gnpis.lot:'3036'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint						105.7775850764	
3150water_regimewatered	gnpis.lot:'3150'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTSlNWQw==	F922_H	F922_H	2012	NA in endpoint			226.2312996396				
3150water_regimewatered	gnpis.lot:'3150'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTSlNWQw==	F922_H	F922_H	2012	NA in endpoint					65.2899664763		
3150water_regimewatered	gnpis.lot:'3150'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTSlNWQw==	F922_H	F922_H	2012	NA in endpoint	65.6461046122						
3150water_regimewatered	gnpis.lot:'3150'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTSlNWQw==	F922_H	F922_H	2012	NA in endpoint		204.7750206423					
3150water_regimewatered	gnpis.lot:'3150'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTSlNWQw==	F922_H	F922_H	2012	NA in endpoint				2243.2971657591			
3150water_regimewatered	gnpis.lot:'3150'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTSlNWQw==	F922_H	F922_H	2012	NA in endpoint							269.2853042767
3150water_regimewatered	gnpis.lot:'3150'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTSlNWQw==	F922_H	F922_H	2012	NA in endpoint						110.5990568973	
3054water_regimerainfed	gnpis.lot:'3054'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3R1AwRA==	F748_H	F748_H	2012	NA in endpoint			187.6426245513				
3054water_regimerainfed	gnpis.lot:'3054'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3R1AwRA==	F748_H	F748_H	2012	NA in endpoint					66.6416571337		
3054water_regimerainfed	gnpis.lot:'3054'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3R1AwRA==	F748_H	F748_H	2012	NA in endpoint	75.4242125973						
3054water_regimerainfed	gnpis.lot:'3054'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3R1AwRA==	F748_H	F748_H	2012	NA in endpoint		190.4642450868					
3054water_regimerainfed	gnpis.lot:'3054'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3R1AwRA==	F748_H	F748_H	2012	NA in endpoint				1175.1511744485			
3054water_regimerainfed	gnpis.lot:'3054'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3R1AwRA==	F748_H	F748_H	2012	NA in endpoint							241.4833531715
3054water_regimerainfed	gnpis.lot:'3054'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1A3R1AwRA==	F748_H	F748_H	2012	NA in endpoint						100.9384151173	
3099water_regimewatered	gnpis.lot:'3099'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJEMDVFVg==	NC358_H	NC358_H	2012	NA in endpoint			229.9184095011				
3099water_regimewatered	gnpis.lot:'3099'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJEMDVFVg==	NC358_H	NC358_H	2012	NA in endpoint					68.4973079139		
3099water_regimewatered	gnpis.lot:'3099'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJEMDVFVg==	NC358_H	NC358_H	2012	NA in endpoint	78.2803246658						
3099water_regimewatered	gnpis.lot:'3099'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJEMDVFVg==	NC358_H	NC358_H	2012	NA in endpoint		207.4256907392					
3099water_regimewatered	gnpis.lot:'3099'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJEMDVFVg==	NC358_H	NC358_H	2012	NA in endpoint				1052.1710240147			
3099water_regimewatered	gnpis.lot:'3099'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJEMDVFVg==	NC358_H	NC358_H	2012	NA in endpoint							259.3699413743
3099water_regimewatered	gnpis.lot:'3099'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJEMDVFVg==	NC358_H	NC358_H	2012	NA in endpoint						94.9070454667	
3184water_regimerainfed	gnpis.lot:'3184'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NQSlpLUg==	Lo1101_H	Lo1101_H	2012	NA in endpoint			193.2009407285				
3184water_regimerainfed	gnpis.lot:'3184'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NQSlpLUg==	Lo1101_H	Lo1101_H	2012	NA in endpoint					69.6074961708		
3184water_regimerainfed	gnpis.lot:'3184'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NQSlpLUg==	Lo1101_H	Lo1101_H	2012	NA in endpoint	72.1225423341						
3184water_regimerainfed	gnpis.lot:'3184'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NQSlpLUg==	Lo1101_H	Lo1101_H	2012	NA in endpoint		181.5556730006					
3184water_regimerainfed	gnpis.lot:'3184'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NQSlpLUg==	Lo1101_H	Lo1101_H	2012	NA in endpoint				1546.1132787922			
3184water_regimerainfed	gnpis.lot:'3184'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NQSlpLUg==	Lo1101_H	Lo1101_H	2012	NA in endpoint							244.2435171081
3184water_regimerainfed	gnpis.lot:'3184'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NQSlpLUg==	Lo1101_H	Lo1101_H	2012	NA in endpoint						97.9845936624	
3219water_regimerainfed	gnpis.lot:'3219'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FaRFJQRg==	Oh40B_H	Oh40B_H	2012	NA in endpoint			209.7134206631				
3219water_regimerainfed	gnpis.lot:'3219'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FaRFJQRg==	Oh40B_H	Oh40B_H	2012	NA in endpoint					67.7865395761		
3219water_regimerainfed	gnpis.lot:'3219'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FaRFJQRg==	Oh40B_H	Oh40B_H	2012	NA in endpoint	78.022931594						
3219water_regimerainfed	gnpis.lot:'3219'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FaRFJQRg==	Oh40B_H	Oh40B_H	2012	NA in endpoint		190.1744868913					
3219water_regimerainfed	gnpis.lot:'3219'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FaRFJQRg==	Oh40B_H	Oh40B_H	2012	NA in endpoint				666.5012249867			
3219water_regimerainfed	gnpis.lot:'3219'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FaRFJQRg==	Oh40B_H	Oh40B_H	2012	NA in endpoint							239.3827223017
3219water_regimerainfed	gnpis.lot:'3219'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FaRFJQRg==	Oh40B_H	Oh40B_H	2012	NA in endpoint						95.0403001694	
3154water_regimerainfed	gnpis.lot:'3154'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FZSk0zSA==	F354_H	F354_H	2012	NA in endpoint			179.4142194376				
3154water_regimerainfed	gnpis.lot:'3154'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FZSk0zSA==	F354_H	F354_H	2012	NA in endpoint					65.5921296638		
3154water_regimerainfed	gnpis.lot:'3154'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FZSk0zSA==	F354_H	F354_H	2012	NA in endpoint	67.5254011814						
3154water_regimerainfed	gnpis.lot:'3154'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FZSk0zSA==	F354_H	F354_H	2012	NA in endpoint		199.7258031844					
3154water_regimerainfed	gnpis.lot:'3154'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FZSk0zSA==	F354_H	F354_H	2012	NA in endpoint				1726.8451179954			
3154water_regimerainfed	gnpis.lot:'3154'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FZSk0zSA==	F354_H	F354_H	2012	NA in endpoint							245.2189359881
3154water_regimerainfed	gnpis.lot:'3154'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FZSk0zSA==	F354_H	F354_H	2012	NA in endpoint						96.8240867457	
3075water_regimerainfed	gnpis.lot:'3075'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RPVUJLVw==	UH_P128_H	UH_P128_H	2012	NA in endpoint			225.8324771436				
3075water_regimerainfed	gnpis.lot:'3075'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RPVUJLVw==	UH_P128_H	UH_P128_H	2012	NA in endpoint					64.93396672		
3075water_regimerainfed	gnpis.lot:'3075'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RPVUJLVw==	UH_P128_H	UH_P128_H	2012	NA in endpoint	71.5404547053						
3075water_regimerainfed	gnpis.lot:'3075'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RPVUJLVw==	UH_P128_H	UH_P128_H	2012	NA in endpoint		184.5359839366					
3075water_regimerainfed	gnpis.lot:'3075'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RPVUJLVw==	UH_P128_H	UH_P128_H	2012	NA in endpoint				1524.8270844173			
3075water_regimerainfed	gnpis.lot:'3075'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RPVUJLVw==	UH_P128_H	UH_P128_H	2012	NA in endpoint							236.6096151533
3075water_regimerainfed	gnpis.lot:'3075'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RPVUJLVw==	UH_P128_H	UH_P128_H	2012	NA in endpoint						99.6621911097	
3169water_regimewatered	gnpis.lot:'3169'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1QyUUJLSQ==	IDT_H	IDT_H	2012	NA in endpoint			262.922525233				
3169water_regimewatered	gnpis.lot:'3169'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1QyUUJLSQ==	IDT_H	IDT_H	2012	NA in endpoint					67.4755536102		
3169water_regimewatered	gnpis.lot:'3169'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1QyUUJLSQ==	IDT_H	IDT_H	2012	NA in endpoint	78.3598246546						
3169water_regimewatered	gnpis.lot:'3169'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1QyUUJLSQ==	IDT_H	IDT_H	2012	NA in endpoint		200.3281857755					
3169water_regimewatered	gnpis.lot:'3169'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1QyUUJLSQ==	IDT_H	IDT_H	2012	NA in endpoint				1256.484482935			
3169water_regimewatered	gnpis.lot:'3169'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1QyUUJLSQ==	IDT_H	IDT_H	2012	NA in endpoint							250.9497350531
3169water_regimewatered	gnpis.lot:'3169'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1QyUUJLSQ==	IDT_H	IDT_H	2012	NA in endpoint						101.2030915682	
3037water_regimewatered	gnpis.lot:'3037'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OSk9aWQ==	HMV5422_H	HMV5422_H	2012	NA in endpoint			248.3423691954				
3037water_regimewatered	gnpis.lot:'3037'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OSk9aWQ==	HMV5422_H	HMV5422_H	2012	NA in endpoint					67.8639915951		
3037water_regimewatered	gnpis.lot:'3037'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OSk9aWQ==	HMV5422_H	HMV5422_H	2012	NA in endpoint	70.6539013279						
3037water_regimewatered	gnpis.lot:'3037'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OSk9aWQ==	HMV5422_H	HMV5422_H	2012	NA in endpoint		232.0557704158					
3037water_regimewatered	gnpis.lot:'3037'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OSk9aWQ==	HMV5422_H	HMV5422_H	2012	NA in endpoint				2317.2955284974			
3037water_regimewatered	gnpis.lot:'3037'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OSk9aWQ==	HMV5422_H	HMV5422_H	2012	NA in endpoint							278.1808183813
3037water_regimewatered	gnpis.lot:'3037'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OSk9aWQ==	HMV5422_H	HMV5422_H	2012	NA in endpoint						113.4995795331	
3064water_regimewatered	gnpis.lot:'3064'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09KQjlPMA==	N6_H	N6_H	2012	NA in endpoint			242.1590070368				
3064water_regimewatered	gnpis.lot:'3064'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09KQjlPMA==	N6_H	N6_H	2012	NA in endpoint					65.065344736		
3064water_regimewatered	gnpis.lot:'3064'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09KQjlPMA==	N6_H	N6_H	2012	NA in endpoint	73.9142796438						
3064water_regimewatered	gnpis.lot:'3064'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09KQjlPMA==	N6_H	N6_H	2012	NA in endpoint		205.7597752228					
3064water_regimewatered	gnpis.lot:'3064'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09KQjlPMA==	N6_H	N6_H	2012	NA in endpoint				2202.0459378817			
3064water_regimewatered	gnpis.lot:'3064'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09KQjlPMA==	N6_H	N6_H	2012	NA in endpoint							259.7836302701
3064water_regimewatered	gnpis.lot:'3064'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09KQjlPMA==	N6_H	N6_H	2012	NA in endpoint						102.3172149795	
3098water_regimewatered	gnpis.lot:'3098'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dFWVdQUA==	EP29_H	EP29_H	2012	NA in endpoint			244.8915889837				
3098water_regimewatered	gnpis.lot:'3098'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dFWVdQUA==	EP29_H	EP29_H	2012	NA in endpoint					64.3584392227		
3098water_regimewatered	gnpis.lot:'3098'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dFWVdQUA==	EP29_H	EP29_H	2012	NA in endpoint	68.4327960431						
3098water_regimewatered	gnpis.lot:'3098'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dFWVdQUA==	EP29_H	EP29_H	2012	NA in endpoint		203.839405946					
3098water_regimewatered	gnpis.lot:'3098'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dFWVdQUA==	EP29_H	EP29_H	2012	NA in endpoint				2065.2777222571			
3098water_regimewatered	gnpis.lot:'3098'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dFWVdQUA==	EP29_H	EP29_H	2012	NA in endpoint							247.6463651697
3098water_regimewatered	gnpis.lot:'3098'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dFWVdQUA==	EP29_H	EP29_H	2012	NA in endpoint						107.669412796	
3141water_regimerainfed	gnpis.lot:'3141'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VVR1BMSg==	F618_H	F618_H	2012	NA in endpoint			202.0893985484				
3141water_regimerainfed	gnpis.lot:'3141'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VVR1BMSg==	F618_H	F618_H	2012	NA in endpoint					66.9372138523		
3141water_regimerainfed	gnpis.lot:'3141'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VVR1BMSg==	F618_H	F618_H	2012	NA in endpoint	77.3766991703						
3141water_regimerainfed	gnpis.lot:'3141'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VVR1BMSg==	F618_H	F618_H	2012	NA in endpoint		197.2137067251					
3141water_regimerainfed	gnpis.lot:'3141'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VVR1BMSg==	F618_H	F618_H	2012	NA in endpoint				1446.825066933			
3141water_regimerainfed	gnpis.lot:'3141'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VVR1BMSg==	F618_H	F618_H	2012	NA in endpoint							247.8670039679
3141water_regimerainfed	gnpis.lot:'3141'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VVR1BMSg==	F618_H	F618_H	2012	NA in endpoint						97.0842783629	
3023water_regimewatered	gnpis.lot:'3023'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tVWlFRQg==	Pa405_H	Pa405_H	2012	NA in endpoint			207.1092927583				
3023water_regimewatered	gnpis.lot:'3023'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tVWlFRQg==	Pa405_H	Pa405_H	2012	NA in endpoint					64.9056217403		
3023water_regimewatered	gnpis.lot:'3023'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tVWlFRQg==	Pa405_H	Pa405_H	2012	NA in endpoint	72.6336549029						
3023water_regimewatered	gnpis.lot:'3023'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tVWlFRQg==	Pa405_H	Pa405_H	2012	NA in endpoint		195.6904595122					
3023water_regimewatered	gnpis.lot:'3023'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tVWlFRQg==	Pa405_H	Pa405_H	2012	NA in endpoint				1153.520748667			
3023water_regimewatered	gnpis.lot:'3023'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tVWlFRQg==	Pa405_H	Pa405_H	2012	NA in endpoint							253.6195942864
3023water_regimewatered	gnpis.lot:'3023'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tVWlFRQg==	Pa405_H	Pa405_H	2012	NA in endpoint						80.9843763639	
3061water_regimerainfed	gnpis.lot:'3061'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NPUTdQTQ==	PB98TR_H	PB98TR_H	2012	NA in endpoint			195.441806259				
3061water_regimerainfed	gnpis.lot:'3061'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NPUTdQTQ==	PB98TR_H	PB98TR_H	2012	NA in endpoint					68.3872840212		
3061water_regimerainfed	gnpis.lot:'3061'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NPUTdQTQ==	PB98TR_H	PB98TR_H	2012	NA in endpoint	81.6188738283						
3061water_regimerainfed	gnpis.lot:'3061'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NPUTdQTQ==	PB98TR_H	PB98TR_H	2012	NA in endpoint		209.4973877482					
3061water_regimerainfed	gnpis.lot:'3061'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NPUTdQTQ==	PB98TR_H	PB98TR_H	2012	NA in endpoint				906.9448008682			
