Source Name	Characteristics[Organism]	Characteristics[Genus]	Characteristics[Species]	Characteristics[Infraspecific Name]	Characteristics[Material Source ID]	Characteristics[Material Source DOI]	Protocol REF	Sample Name	Characteristics[Observation Unit Type]	Characteristics[Spatial Distribution]	Factor Value[water_regime]
B106_H	NCBITAXON:4577	Zea	mays	var. B106	B106_H	https://doi.org/10.15454/U7YFIU	Growth	3066water_regimerainfed	virtual_trial		rainfed
B106_H	NCBITAXON:4577	Zea	mays	var. B106	B106_H	https://doi.org/10.15454/U7YFIU	Growth	WW1010	replicate>block>plot	X:1;Y:10;plot:WW1010	watered
B106_H	NCBITAXON:4577	Zea	mays	var. B106	B106_H	https://doi.org/10.15454/U7YFIU	Growth	WD2104	replicate>block>plot	X:23;Y:20;plot:WD2104	rainfed
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	WD1066	replicate>block>plot	X:8;Y:3;plot:WD1066	rainfed
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	WW1070	replicate>block>plot	X:8;Y:7;plot:WW1070	watered
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	WD2221	replicate>block>plot	X:31;Y:11;plot:WD2221	rainfed
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	3053water_regimerainfed	virtual_trial		rainfed
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	WD3211	replicate>block>plot	X:49;Y:1;plot:WD3211	rainfed
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	3053water_regimewatered	virtual_trial		watered
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	WW2152	replicate>block>plot	X:28;Y:5;plot:WW2152	watered
B108_H	NCBITAXON:4577	Zea	mays	var. B108	B108_H	https://doi.org/10.15454/21XOCO	Growth	3074water_regimewatered	virtual_trial		watered
B108_H	NCBITAXON:4577	Zea	mays	var. B108	B108_H	https://doi.org/10.15454/21XOCO	Growth	3074water_regimerainfed	virtual_trial		rainfed
B108_H	NCBITAXON:4577	Zea	mays	var. B108	B108_H	https://doi.org/10.15454/21XOCO	Growth	WD2038	replicate>block>plot	X:20;Y:17;plot:WD2038	rainfed
B108_H	NCBITAXON:4577	Zea	mays	var. B108	B108_H	https://doi.org/10.15454/21XOCO	Growth	WD3168	replicate>block>plot	X:44;Y:21;plot:WD3168	rainfed
