observationLevels[REPLICATE>BLOCK>PLOT]	observationLevels[REPLICATE>BLOCK]	observationLevels[REPLICATE]	observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	ASI_D20deg	MFLW_D20deg	ear_height	FFLW_D20deg	GN	GY_Adj_tha	KW	tassel_height	plant_height
NXN2LAV1006031	2	2	NXN2LAV1006031	gnpis.lot:'3114'	3	6	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCOTBGRQ==	EC140_H	EC140_H	2013	NA in endpoint		66,1841770741							
NXN2LAV1006031	2	2	NXN2LAV1006031	gnpis.lot:'3114'	3	6	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCOTBGRQ==	EC140_H	EC140_H	2013	NA in endpoint				70,9478960649					
NXN2LAV1006031	2	2	NXN2LAV1006031	gnpis.lot:'3114'	3	6	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCOTBGRQ==	EC140_H	EC140_H	2013	NA in endpoint						7.1643382353			
NXN2LAV1006031	2	2	NXN2LAV1006031	gnpis.lot:'3114'	3	6	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCOTBGRQ==	EC140_H	EC140_H	2013	NA in endpoint									233
NXN2LAV1006031	2	2	NXN2LAV1006031	gnpis.lot:'3114'	3	6	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCOTBGRQ==	EC140_H	EC140_H	2013	NA in endpoint								275	
NXN2LAV1006031	2	2	NXN2LAV1006031	gnpis.lot:'3114'	3	6	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCOTBGRQ==	EC140_H	EC140_H	2013	NA in endpoint			105						
NXN2LAV1006031	2	2	NXN2LAV1006031	gnpis.lot:'3114'	3	6	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCOTBGRQ==	EC140_H	EC140_H	2013	NA in endpoint	-4,76371899080								
NXN2LAV1009027	6	1	NXN2LAV1009027	gnpis.lot:'3250'	7	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BSVDVYTw==	UH304_H	UH304_H	2013	NA in endpoint					3073.081730442				
NXN2LAV1009027	6	1	NXN2LAV1009027	gnpis.lot:'3250'	7	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BSVDVYTw==	UH304_H	UH304_H	2013	NA in endpoint							256.1835294118		
NXN2LAV1009027	6	1	NXN2LAV1009027	gnpis.lot:'3250'	7	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BSVDVYTw==	UH304_H	UH304_H	2013	NA in endpoint		64,6149460646							
