Source Name	Characteristics[Organism]	Characteristics[Genus]	Characteristics[Species]	Characteristics[Infraspecific Name]	Characteristics[Material Source ID]	Characteristics[Material Source DOI]	Protocol REF	Sample Name	Characteristics[Observation Unit Type]	Characteristics[Spatial Distribution]	Factor Value[water_regime]
B105_H	NCBITAXON:4577	Zea	mays	var. B105	B105_H	https://doi.org/10.15454/KIHXDG	Growth	YCXGDTM1077042	replicate>block>plot	X:77;Y:42;plot:YCXGDTM1077042	watered
B105_H	NCBITAXON:4577	Zea	mays	var. B105	B105_H	https://doi.org/10.15454/KIHXDG	Growth	YCXGDTM1091031	replicate>block>plot	X:91;Y:31;plot:YCXGDTM1091031	rainfed
B106_H	NCBITAXON:4577	Zea	mays	var. B106	B106_H	https://doi.org/10.15454/U7YFIU	Growth	3066water_regimewatered	virtual_trial		watered
B106_H	NCBITAXON:4577	Zea	mays	var. B106	B106_H	https://doi.org/10.15454/U7YFIU	Growth	YCXGDTM1066029	replicate>block>plot	X:66;Y:29;plot:YCXGDTM1066029	rainfed
B106_H	NCBITAXON:4577	Zea	mays	var. B106	B106_H	https://doi.org/10.15454/U7YFIU	Growth	YCXGDTM1065037	replicate>block>plot	X:65;Y:37;plot:YCXGDTM1065037	watered
B106_H	NCBITAXON:4577	Zea	mays	var. B106	B106_H	https://doi.org/10.15454/U7YFIU	Growth	YCXGDTM1081037	replicate>block>plot	X:81;Y:37;plot:YCXGDTM1081037	watered
B106_H	NCBITAXON:4577	Zea	mays	var. B106	B106_H	https://doi.org/10.15454/U7YFIU	Growth	YCXGDTM1062021	replicate>block>plot	X:62;Y:21;plot:YCXGDTM1062021	rainfed
B106_H	NCBITAXON:4577	Zea	mays	var. B106	B106_H	https://doi.org/10.15454/U7YFIU	Growth	YCXGDTM1110027	replicate>block>plot	X:110;Y:27;plot:YCXGDTM1110027	rainfed
B106_H	NCBITAXON:4577	Zea	mays	var. B106	B106_H	https://doi.org/10.15454/U7YFIU	Growth	3066water_regimerainfed	virtual_trial		rainfed
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	3053water_regimerainfed	virtual_trial		rainfed
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	YCXGDTM1091043	replicate>block>plot	X:91;Y:43;plot:YCXGDTM1091043	watered
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	YCXGDTM1046032	replicate>block>plot	X:46;Y:32;plot:YCXGDTM1046032	rainfed
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	3053water_regimewatered	virtual_trial		watered
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	YCXGDTM1082021	replicate>block>plot	X:82;Y:21;plot:YCXGDTM1082021	rainfed
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	YCXGDTM1069049	replicate>block>plot	X:69;Y:49;plot:YCXGDTM1069049	watered
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	YCXGDTM1107026	replicate>block>plot	X:107;Y:26;plot:YCXGDTM1107026	rainfed
B108_H	NCBITAXON:4577	Zea	mays	var. B108	B108_H	https://doi.org/10.15454/21XOCO	Growth	YCXGDTM1057041	replicate>block>plot	X:57;Y:41;plot:YCXGDTM1057041	watered
