observationLevels[REPLICATE>BLOCK>PLOT]	observationLevels[REPLICATE>BLOCK]	observationLevels[REPLICATE]	observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	ASI_D20deg	MFLW_D20deg	ear_height	FFLW_D20deg	GN	GY_Adj_tha	KW	tassel_height	plant_height
NXN2LAV2004026	27	2	NXN2LAV2004026	gnpis.lot:'3003'	21	18	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVHTjExVw==	Oh43_H	Oh43_H	2012	NA in endpoint					1995.7366749517				
NXN2LAV2004026	27	2	NXN2LAV2004026	gnpis.lot:'3003'	21	18	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVHTjExVw==	Oh43_H	Oh43_H	2012	NA in endpoint							214.4032941176		
NXN2LAV2004026	27	2	NXN2LAV2004026	gnpis.lot:'3003'	21	18	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVHTjExVw==	Oh43_H	Oh43_H	2012	NA in endpoint		68,7503943227							
NXN2LAV2004026	27	2	NXN2LAV2004026	gnpis.lot:'3003'	21	18	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVHTjExVw==	Oh43_H	Oh43_H	2012	NA in endpoint				78,5924166874					
NXN2LAV2004026	27	2	NXN2LAV2004026	gnpis.lot:'3003'	21	18	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVHTjExVw==	Oh43_H	Oh43_H	2012	NA in endpoint						4.278925173			
NXN2LAV2004026	27	2	NXN2LAV2004026	gnpis.lot:'3003'	21	18	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVHTjExVw==	Oh43_H	Oh43_H	2012	NA in endpoint									200
NXN2LAV2004026	27	2	NXN2LAV2004026	gnpis.lot:'3003'	21	18	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVHTjExVw==	Oh43_H	Oh43_H	2012	NA in endpoint								NA	
NXN2LAV2004026	27	2	NXN2LAV2004026	gnpis.lot:'3003'	21	18	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVHTjExVw==	Oh43_H	Oh43_H	2012	NA in endpoint			130						
NXN2LAV2004026	27	2	NXN2LAV2004026	gnpis.lot:'3003'	21	18	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVHTjExVw==	Oh43_H	Oh43_H	2012	NA in endpoint	-9,84202236470								
NXN2LAV2019015	28	1	NXN2LAV2019015	gnpis.lot:'3166'	10	3	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RFVzNQNg==	I242_H	I242_H	2012	NA in endpoint					1988.714706943				
NXN2LAV2019015	28	1	NXN2LAV2019015	gnpis.lot:'3166'	10	3	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RFVzNQNg==	I242_H	I242_H	2012	NA in endpoint							237.1730588235		
NXN2LAV2019015	28	1	NXN2LAV2019015	gnpis.lot:'3166'	10	3	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RFVzNQNg==	I242_H	I242_H	2012	NA in endpoint		74,2429872652							
NXN2LAV2019015	28	1	NXN2LAV2019015	gnpis.lot:'3166'	10	3	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RFVzNQNg==	I242_H	I242_H	2012	NA in endpoint				80,8764113743					
NXN2LAV2019015	28	1	NXN2LAV2019015	gnpis.lot:'3166'	10	3	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RFVzNQNg==	I242_H	I242_H	2012	NA in endpoint						4.7166955017			
NXN2LAV2019015	28	1	NXN2LAV2019015	gnpis.lot:'3166'	10	3	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RFVzNQNg==	I242_H	I242_H	2012	NA in endpoint									200
